station_cd,altitude
1110815,,74.8186798,
1110816,,49.1194916,
1110817,,43.1516113,
1110818,,53.7601814,
1110819,1,47.9699135,47.9699135
1110820,,37.6537285,
1110821,,31.5891476,
1110901,1,10.0171671,10.02
1110902,1,5.1813698,5.18
1110903,,15.9028406,
1110904,1,23.6089306,23.6089306
1110905,3,31.1775131,
1110906,,19.4747982,
1110907,,17.4517117,
1110908,,26.0031776,
1110909,,27.9598446,
1110910,,30.1015244,
1110911,,27.6488228,
1110912,,27.0000000,
1110913,,29.4227848,
1110914,,25.2872543,
1110915,1,28.2533989,28.25
1110916,,15.6394424,
1110917,,21.5670891,
1110918,,16.8334999,
1110919,1,25.1367836,25.14
1111001,,19.4747982,
1111002,,47.6087990,
1111003,1,61.7698174,61.7698174
1111004,,87.9076538,
1111005,,121.5730209,
1111006,1,142.9153595,142.9153595
1111007,,146.3993073,
1111008,,171.5190277,
1111009,,191.7432251,
1111010,,199.6035004,
1111011,,274.5534363,
1111012,,293.1009827,
1111013,,347.1529541,
1111014,,536.9977417,
1111015,,186.6456757,
1111101,1,10.0171671,10.02
1111102,,3.3920288,
1111103,,3.8884437,
1111104,,5.9982295,
1111105,,8.4128733,
1111106,,4.2711325,
1111107,,10.4384556,
1111108,,7.4927850,
1111109,,6.8820872,
1111110,,1.3238997,
1111111,,3.8148224,
1111112,,2.3504972,
1111113,,6.4695225,
1111114,,5.8072777,
1111115,,2.0829027,
1111116,,4.7565584,
1111117,,6.6885638,
1111118,,6.1105442,
1111119,,12.9461384,
1111120,,16.7507305,
1111121,,14.0000000,
1111122,,9.3880320,
1111123,,9.0000000,
1111124,,9.3607607,
1111125,,5.5523963,
1111126,,2.1676743,
1111127,,4.0000000,
1111128,,16.6560040,
1111129,,4.5418286,
1111130,,4.5794349,
1111201,1,25.1367836,25.14
1111202,,18.6080418,
1111203,,13.8720722,
1111204,,12.2637854,
1111205,,10.7522087,
1111206,,6.9409933,
1111207,,4.3058801,
1111208,,5.0000000,
1111209,,5.9964690,
1111210,,8.0572662,
1111211,,7.8966084,
1111212,,7.6516261,
1111213,,16.1010971,
1111214,,14.1060009,
1111215,,11.7074070,
1111216,,20.5430336,
1111217,,21.4382858,
1111218,,38.8450203,
1111219,,22.0000000,
1111220,,17.4307022,
1111221,,47.2680473,
1111222,,29.3667736,
1111223,,24.0583973,
1111224,,35.6719131,
1111225,,23.4411793,
1111226,,34.2711487,
1111227,,20.3794518,
1111228,,21.4106789,
1111229,,26.7398911,
1111230,,31.9595032,
1111301,,50.9526978,
1111302,,47.0000000,
1111303,,46.4683838,
1111304,,51.0569763,
1111305,,54.9959869,
1111306,,60.8099747,
1111307,,76.0646744,
1111308,,37.5552177,
1111309,,22.6807976,
1111310,,13.2150688,
1111311,,13.9324436,
1111312,,5.6417580,
1111313,1,12.4403467,12.4403467
1111314,1,13.6294937,13.6294937
1111315,1,18.1314106,18.1314106
1111316,1,12.7614107,12.7614107
1111317,1,8.4762840,8.4762840
1111318,1,5.9978480,5.9978480
1111319,1,7.3111324,7.3111324
1111320,1,5.7884626,5.7884626
1111321,1,7.6896181,7.6896181
1111401,,115.9733734,
1111402,,115.2384644,
1111403,,121.1585541,
1111404,,123.5351715,
1111405,,130.5832672,
1111406,,142.6851501,
1111407,,155.4599915,
1111408,,184.2717590,
1111409,,214.6088257,
1111410,,236.3329163,
1111411,,284.1339417,
1111412,,211.0000000,
1111413,,185.9843903,
1111414,,183.0000000,
1111415,,190.5476837,
1111416,,173.6252136,
1111417,,166.3441925,
1111418,,170.1897125,
1111501,,115.9733734,
1111502,,117.9788895,
1111503,,114.5610809,
1111504,,133.0151672,
1111505,,140.2972565,
1111506,,152.0567322,
1111507,,163.5847778,
1111508,,171.0000000,
1111509,,183.3630524,
1111510,,259.3269348,
1111511,0,140.0000000,
1111512,,134.1203003,
1111513,,134.0000000,
1111514,,131.7166290,
1111515,,128.8361206,
1111516,,129.0000000,
1111517,,128.3355560,
1111518,,108.2667999,
1111519,,109.3941422,
1111520,,104.9082108,
1111521,,96.9978409,
1111522,,97.1631775,
1111523,,87.1656723,
1111524,,90.0466003,
1111525,,86.3772888,
1111526,,80.9392776,
1111527,,80.9934082,
1111528,,77.9568634,
1111529,0,63.5574303,
1111530,,61.6322746,
1111531,,61.3308868,
1111532,,46.0400658,
1111533,,46.7282524,
1111534,,38.9715195,
1111535,,35.8666916,
1111536,,24.8447208,
1111537,,24.4053459,
1111538,,22.1464615,
1111539,,16.3949413,
1111540,,12.0969658,
1111541,,15.4440117,
1111542,,9.2544155,
1111543,,7.5956879,
1111544,,6.9557762,
1111545,,8.9706717,
1111546,,9.4661131,
1111547,,12.5679817,
1111548,,10.0000000,
1111549,,10.3419342,
1111550,,11.6867962,
1111551,,6.5304403,
1111552,,7.2752275,
1111553,,4.6224270,
1111601,,115.9733734,
1111602,,117.9788895,
1111603,,114.5610809,
1111604,,119.0000000,
1111605,,132.8652496,
1111606,,137.3355408,
1111607,,141.3580475,
1111608,,151.8776093,
1111609,,167.8906250,
1111610,,177.6489410,
1111611,,214.0000000,
1111612,,250.0192719,
1111613,,275.0348206,
1111614,,287.8801575,
1111615,,302.0256653,
1111616,,338.3971252,
1111617,1,398.3257751,398.3257751
1111618,,362.4648132,
1111619,1,307.0000000,307.0000000
1111620,1,264.0077820,264.0077820
1111621,,191.0152740,
1111622,,145.0000000,
1111623,,81.3266678,
1111624,,120.9851532,
1111625,,146.7164917,
1111626,,176.9527435,
1111627,1,240.8333282,240.8333282
1111628,,206.5502014,
1111629,,196.1284180,
1111630,,128.7377472,
1111631,,107.0791702,
1111632,,94.0000000,
1111633,,71.2101135,
1111634,,59.0605316,
1111635,,45.5586510,
1111636,,42.0000000,
1111637,,53.5284004,
1111638,,11.7547331,
1111639,,17.3129501,
1111640,,4.3176184,
1111641,,10.4032440,
1111642,,9.0402298,
1111701,,9.0402298,
1111702,,19.5762806,
1111703,,12.8507385,
1111704,,2.1961966,
1111705,,3.0859540,
1111706,,4.1164026,
1111707,,5.2345643,
1111708,,10.0000000,
1111709,,4.1197939,
1111710,,5.9996033,
1111711,,8.9861956,
1111712,1,21.0000000,21
1111713,,61.8203049,
1111714,,133.6700287,
1111715,,162.0656433,
1111716,,153.5452881,
1111717,,99.1484528,
1111718,,61.6568756,
1111719,,48.7231216,
1111720,,23.0000000,
1111721,1,16.7020626,16.7020626
1111722,,15.5324907,
1111723,,7.9885750,
1111724,,14.6347475,
1111725,,12.5521612,
1111726,,4.4785199,
1111727,,6.3433542,
1111728,,5.4043336,
1111801,,11.9278603,
1111802,,38.4178352,
1111803,0,52.8003502,
1111804,1,0.0000000,0
1111805,0,30.3707733,
1111806,0,5.4500294,
1111901,0,34.0460510,
1111902,0,6.0000000,
1111903,0,13.2009859,
1111904,0,19.1166344,
1111905,0,25.2350292,
1111906,0,51.5851974,
1111907,0,71.1988373,
1111908,0,22.1084862,
1111909,0,12.3020782,
1111910,0,5.4500294,
1111911,0,13.3883944,
